MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,88.08640577057734,13579.42848328915,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Artery,Norm,1Fam,2.5Fin,9,5,2004.0276801171638,2012.8389100498475,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,Ex,PConc,Ex,TA,Gd,GLQ,1332.068056824234,Unf,0.0,607.5844999857213,1854.0399979501428,GasA,TA,Y,SBrkr,1888.6054111750532,0.0,0.0,2363.572193169836,1,0,2,0,3,1,Ex,8,Typ,3,Ex,Attchd,2012.7777955932577,Fin,3,641.4373156758044,Fa,TA,Y,235.08145240537425,216.32449518573918,0.0,16.088801180483003,0.0,34.78531279243219,,MnWw,,0.0,11,2006,WD,Normal,397356.89844028995
20,RL,57.766206431622166,6463.027460418119,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,RRAe,RRAe,1Fam,1Story,6,6,1950.4307702224164,2008.319521758056,Gable,CompShg,VinylSd,VinylSd,BrkCmn,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,864.5307904797473,Unf,57.7944484238948,452.31876729995093,1130.4380242228008,GasA,Ex,N,SBrkr,788.8292660236856,246.54263440305652,0.0,866.1582967024306,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1938.4336216568997,Unf,1,68.57600462219034,TA,TA,Y,81.65227001644992,0.0,10.086216058969857,7.45855273713817,0.0,14.979192754098413,,GdWo,,125.44838754514328,5,2009,WD,Normal,163934.23478866514
30,RM,61.421880589588255,5900.0,Grvl,,IR1,Bnk,AllPub,Inside,Gtl,Blueste,Norm,Norm,1Fam,1Story,4,7,1953.0861319622288,1957.9745961286499,Gable,CompShg,Wd Sdng,MetalSd,None,51.68994803471977,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1217.2685394597756,565.3820094261849,GasA,TA,Y,FuseA,861.9204452918829,470.684292884571,0.0,1311.4393198963646,0,0,1,0,2,1,Fa,4,Typ,0,,,,,0,0.0,,,Y,41.56215917404071,0.0,0.0,12.165400145117028,0.0,5.622077331438556,,,,0.0,8,2006,WD,Normal,90116.63687284682
60,RL,79.11025250941776,15419.773949970946,Pave,,Reg,Bnk,NoSeWa,CulDSac,Sev,SawyerW,Norm,Norm,Duplex,2Story,7,5,2003.6735434175155,1989.323675347496,Hip,CompShg,ImStucc,BrkFace,BrkFace,201.5462194212313,TA,TA,PConc,Gd,TA,No,GLQ,1278.3239238096567,ALQ,5.898531820241516,390.0,1790.746372634011,GasA,Fa,Y,SBrkr,1341.966312604942,1222.7179539430506,6.0306509285276695,2421.9085472585366,1,0,2,1,4,1,Gd,10,Typ,1,Ex,Basment,1972.9963221664289,Unf,2,752.503419645041,TA,TA,Y,150.79530228185126,108.88463483786501,10.05826909844605,0.0,51.80383937645744,31.748171540420543,,,,0.0,5,2008,WD,Partial,243980.52329559004
50,FV,62.34372555675779,13515.204793786426,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,SLvl,4,7,1920.6782588448223,1995.9205832737928,Gable,CompShg,MetalSd,HdBoard,None,4.681862473640814,TA,TA,CBlock,Fa,TA,No,Unf,153.28787886059362,LwQ,97.48061845875344,231.6214117196306,708.1790827542617,GasA,Gd,N,SBrkr,545.385189212606,310.92606217068254,0.10139126924135479,1619.6586732421592,0,0,1,1,2,1,TA,6,Min2,0,,Detchd,1956.8709523601938,Unf,1,328.18013854745385,Po,TA,N,311.472427807848,0.6386913527349769,0.0,0.0,0.0,12.219336334933114,,GdWo,,262.7545341927264,5,2007,WD,Normal,133160.82716368078
85,RL,54.385961202046985,9571.45660214353,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1964.127783906523,2006.522527360328,Shed,CompShg,Wd Sdng,Wd Sdng,None,69.01137012266825,Fa,TA,CBlock,TA,TA,No,GLQ,144.91395030307902,Unf,57.044782978920026,428.7765817995955,994.0554565846903,GasA,TA,Y,SBrkr,959.7659089665669,644.9451043116011,6.977367618939747,1596.565871612766,0,0,1,1,3,1,TA,8,Min2,1,Ex,Attchd,1949.9709554588578,RFn,1,374.86512667848797,TA,,Y,13.560356574503283,0.0,95.93835280580227,0.0,155.8281967362689,18.185375465760412,Gd,,,0.0,1,2009,Oth,Normal,93508.32540629481
20,C (all),86.42938346479842,5066.934557567828,Pave,,IR3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,RRNn,1Fam,SFoyer,6,5,1967.500531487896,1948.804428467872,Gable,CompShg,Stone,Wd Sdng,BrkFace,127.84679136621335,Ex,TA,CBlock,Gd,TA,No,LwQ,598.9636983867458,Unf,46.168435312188635,952.6805198011381,1182.2924468890008,GasA,Gd,Y,FuseA,1370.3823857647071,0.0,16.38865782473338,1260.8060759116638,1,0,1,0,2,1,TA,6,Typ,1,Ex,2Types,1957.1692692137417,RFn,1,80.41901817152217,Po,Ex,Y,39.66118680665851,52.97009926983033,0.0,0.0,0.0,0.0,,,,161.91317857425196,5,2008,WD,Alloca,159094.90372548345
45,RM,67.42086255508244,1440.7640318117928,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNn,Norm,1Fam,1.5Unf,5,6,1961.6964345574938,1973.0526599057048,Gable,CompShg,VinylSd,MetalSd,None,83.16990706712629,TA,TA,CBlock,TA,TA,Av,BLQ,481.1776516098498,Unf,0.0,483.20110434664144,937.6512587653617,GasA,Po,N,FuseF,854.9872792466516,251.31156052755185,19.483381127931867,883.3560604048969,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1935.872640227475,Unf,2,314.55459188634956,TA,TA,Y,0.0,37.46906584460134,221.75161912270875,0.0,22.88260587875492,0.0,,,,32.282972896237254,12,2007,WD,Normal,22053.859249858877
45,RL,50.44802815230176,336.59480370359597,Pave,,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1922.8157424017538,2003.87867681686,Gable,CompShg,MetalSd,MetalSd,None,26.865402194750192,TA,TA,CBlock,TA,TA,No,ALQ,554.6282844110278,GLQ,35.07080349706767,587.3417522292276,616.4911746550549,GasA,TA,Y,SBrkr,1237.3833106671104,151.35606605234068,0.0,766.5425627796471,0,1,1,0,2,1,Ex,4,Typ,0,,Detchd,2006.616061207998,Unf,2,543.8648228359938,Po,TA,Y,31.72558860785606,10.094492256520532,0.0,0.0,0.0,10.102127459650822,,,,0.0,5,2007,WD,Normal,96462.31808742035
60,FV,,9497.107032517652,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,Duplex,2Story,6,5,1966.2138966617092,1990.7319395120437,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.37395924919377,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,64.27058583802024,562.791143877007,884.9557049980851,GasA,Ex,Y,SBrkr,752.8113165484014,719.4239854534238,0.0,1882.6493082052257,0,0,2,1,3,1,TA,7,Mod,1,Gd,Attchd,2007.8623167114115,RFn,2,362.8352585184398,TA,TA,Y,100.0,64.12502925915533,0.0,4.74859569832317,0.0,0.0,Ex,,,280.07687043197524,11,2007,WD,Normal,204906.92005608464
20,RL,,15326.408104274413,Pave,,IR3,Lvl,NoSeWa,CulDSac,Mod,NAmes,PosA,Norm,1Fam,1Story,6,3,1981.6955504118127,1974.8810554601641,Gable,CompShg,MetalSd,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,1162.7047550695581,Unf,84.9229289057883,556.187708204846,1508.755539642677,GasA,Gd,Y,SBrkr,1508.4894656652261,122.95127164894566,14.478236789095288,1445.1143559815102,0,1,2,0,3,1,Ex,7,Typ,1,TA,Attchd,1971.185202298826,Unf,2,220.4243480536059,TA,TA,Y,0.0,48.28087950659453,7.626494127598687,14.947778215603707,168.21800500796508,0.0,,,,199.0951624626954,3,2007,WD,Normal,154844.57202110716
50,RM,,4682.1207714642405,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,PosN,Norm,1Fam,1.5Fin,7,7,1944.6691004033523,1935.7470071706325,Gable,CompShg,CBlock,Stone,None,120.24599904051816,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,23.965546447633148,522.2021794026442,626.2589000102151,GasW,TA,Y,SBrkr,672.7774464757586,648.2866816246399,0.0,1177.0323498717325,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,2002.881301674151,Unf,1,303.9905857422842,TA,TA,Y,0.0,0.0,214.96821094238203,5.354926633427177,0.0,0.0,,,,216.79524779204783,8,2008,WD,Normal,157207.67851714563
30,RL,46.97613092719718,8686.051892959185,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2006.9758639169245,1995.946690358607,Gable,CompShg,BrkFace,VinylSd,BrkFace,16.0,Gd,TA,Stone,Gd,TA,Av,Unf,0.0,Unf,35.64418429670077,1538.781647050332,745.3849031158587,GasA,Ex,Y,SBrkr,1141.3717323762203,88.45714594684597,12.10441265375194,1427.6730682017553,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,1998.4537302185752,Fin,2,388.6469713035841,TA,TA,Y,98.98338789337261,42.87723757422299,0.0,0.0,0.0,0.0,,,,16.251818282060942,3,2008,WD,Normal,170135.5482069091
20,FV,92.27945596942922,7690.628748211951,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,1997.4407876980756,1998.3852280108742,Gable,CompShg,VinylSd,VinylSd,BrkCmn,13.910596326842729,Fa,TA,PConc,Fa,TA,No,Unf,0.0,GLQ,111.60883341226253,1698.7992597223406,1424.0672332276558,GasA,Ex,Y,SBrkr,1617.3655428769566,0.0,1.0013693548975933,1363.3510885249639,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1998.199245798825,Unf,3,861.3720128265903,Ex,TA,Y,126.56709128059788,157.07466991284377,31.485328800234544,8.848691827905734,0.0,2.624108308875662,,,,94.1539718512312,12,2009,CWD,Partial,249483.15497653114
60,RL,,10046.030854565739,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Veenker,RRAe,Norm,1Fam,2Story,7,7,1979.6787517499938,2019.9868306099856,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Gd,LwQ,391.1494690786269,ALQ,1134.227975226725,261.84330498755537,1148.423364782103,GasA,TA,Y,SBrkr,1599.4668958358197,607.7638244975993,0.0,2842.1120728809583,1,0,2,1,3,1,Ex,9,Typ,2,Gd,Detchd,1960.645273604214,RFn,2,558.2903953940482,TA,TA,Y,259.7109763458333,53.50288770353289,11.663020755955412,4.276189624995886,17.38329642480213,0.0,,MnPrv,TenC,55.607642785065,7,2007,WD,Normal,268570.98514483415
90,RM,89.23003669513561,11343.403242674738,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,RRNn,TwnhsE,1Story,5,5,1967.0452608133846,1942.6771002231028,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,,,,,0.0,,0.0,0.0,0.0,Floor,Gd,Y,FuseA,923.7619058339347,0.0,0.0,953.9452578057158,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1975.4948505528394,Unf,1,264.20996849282307,TA,TA,Y,0.0,45.0,0.0,13.575031911319973,0.17993971257416339,0.0,Gd,,,47.964061111405044,12,2008,WD,Normal,86560.61417886539
75,RM,89.64883306800141,20703.237242028135,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Feedr,1Fam,2.5Fin,7,9,1899.639502357617,1994.1617886587755,Gable,CompShg,Stucco,CmentBd,None,0.0,Gd,Po,BrkTil,TA,TA,No,Unf,33.59989649278248,Unf,106.44490977147046,1470.8968999355666,1459.479225235094,OthW,Ex,N,SBrkr,1822.0431629315922,1775.4131025369725,0.0,3756.5406035570604,0,0,3,0,3,1,Gd,10,Typ,1,Ex,Attchd,2000.6010264392098,RFn,3,1042.4043865198,TA,TA,Y,385.1166468241453,31.414807431950642,0.0,0.0,0.0,18.387555598936896,Ex,GdWo,,416.9438217615896,5,2008,WD,AdjLand,236134.4893712299
30,RM,69.22567154253926,1566.5664160574588,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1951.5981455302042,1960.9940637151126,Gable,CompShg,VinylSd,VinylSd,None,178.88462732636648,TA,TA,CBlock,TA,TA,Mn,ALQ,146.6437114426609,Rec,46.24150406019487,144.75655365652833,534.4912734290012,GasA,Ex,Y,FuseA,654.4446525123648,0.0,0.0,681.6289633167979,0,0,1,0,2,1,TA,4,Maj2,1,Gd,Detchd,1969.5282896754065,Fin,1,1124.7642103306084,Ex,Ex,Y,44.341944974294904,44.097271953969965,0.0,11.955922951794296,13.947262132239814,19.869256271797504,,,Gar2,46.37141015233915,2,2008,WD,Normal,139348.01627978936
30,RL,98.5129751415268,17548.333018143258,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,2021.5412964283869,1994.7163667280238,Gable,CompShg,HdBoard,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1034.4218371331608,Unf,0.0,566.4086994329151,979.5356041511156,GasA,Gd,Y,SBrkr,1170.5484455101778,726.0106357119996,0.0,2287.46971546837,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1973.0301316308364,,2,465.00724675396583,Po,TA,Y,0.0,193.8340830021425,0.0,24.065093215509194,11.713195380211733,0.0,,,,0.0,6,2009,ConLw,Family,263365.25290361035
20,RL,80.7740117021455,15095.294788755764,Pave,,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2016.304500013669,2009.8294482557442,Gable,Metal,VinylSd,VinylSd,None,119.06030436415435,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,113.12719504214033,1338.0182142162032,1108.3846615556313,GasA,Po,Y,SBrkr,1268.5866747314963,0.0,6.1042414443645905,1297.3062053337587,0,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2005.5235588329526,RFn,3,799.1006794259874,TA,TA,Y,75.65586068108921,47.12255693937665,0.0,10.655581149414742,0.0,22.74904687062793,,,,161.06677070082864,5,2007,WD,Normal,180565.15437193445
40,RM,69.4891614205964,5532.31283614062,Grvl,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,PosN,Norm,1Fam,1Story,5,5,1912.7713342048155,1950.8001725422512,Gable,CompShg,VinylSd,Other,None,50.898952515789574,TA,TA,CBlock,TA,Po,No,Rec,215.28259812368117,BLQ,91.62939686111915,329.5353757740751,236.43752338240756,GasA,Ex,Y,SBrkr,627.8673576727331,0.0,0.0,945.2501621196288,0,0,1,0,2,1,TA,5,Typ,0,,Basment,1941.943577460407,Unf,1,152.0998817058498,TA,,Y,0.0,22.509042599065847,0.0,15.001944024029285,0.0,6.831487983865366,,MnWw,Othr,0.0,4,2008,WD,Normal,178814.59555454444
20,FV,55.52035206388388,14835.207624532803,Pave,,IR2,Lvl,AllPub,Inside,Sev,NAmes,Feedr,Norm,1Fam,1Story,5,5,1960.777997363074,1965.559824044558,Mansard,CompShg,HdBoard,MetalSd,None,87.7861486989136,Ex,TA,CBlock,TA,TA,No,BLQ,356.36990119990554,LwQ,355.3435801253364,126.11627068913587,1142.2394102957337,GasW,TA,Y,SBrkr,1149.909476757912,0.0,0.0,1027.1153078719738,0,0,1,0,3,1,TA,5,Typ,0,Ex,Detchd,1982.9195889816763,Unf,1,280.0,TA,,Y,7.473392534073815,0.0,1.6069786709228646,4.382057618388114,0.0,22.07859813278023,,,,0.0,7,2007,WD,Normal,38732.57864519778
80,RL,,7745.8529496151805,Pave,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2002.4706732731404,2015.881254130921,Gable,CompShg,VinylSd,VinylSd,BrkCmn,136.8125570552238,TA,TA,PConc,Gd,,No,GLQ,96.42212132237131,Unf,0.0,205.27177483439286,50.0193799516623,GasA,Ex,Y,SBrkr,609.5763125581595,1022.9792439504674,0.0,1628.1801619696903,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2002.344319902627,Fin,2,390.605634654856,TA,TA,Y,170.3660903822086,35.40248966710385,4.404061378792619,10.582238490842586,9.943981898200702,39.57956674573266,,,,0.0,4,2010,WD,Alloca,181960.45017425544
20,RL,72.40363554687403,11553.109425881497,Pave,Pave,Reg,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1953.7127416302037,1959.215922577401,Flat,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,585.0396110239941,Unf,67.76928678387327,124.0,862.7119972460482,GasA,Gd,Y,FuseP,1152.6302141831156,66.52362175768907,54.366964802801206,1688.9634394983157,0,0,1,0,2,1,TA,5,Mod,0,,Attchd,1938.6316454089956,Unf,1,45.83186536936955,TA,TA,Y,0.0,0.0,0.0,15.040842506723553,0.0,32.48855107387902,,,,0.0,6,2006,WD,Partial,107120.75899402423
60,RL,93.52326853989514,8641.556987475054,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,RRAe,Norm,1Fam,1.5Unf,6,5,1980.6966308748977,1974.4314221786117,Gable,Tar&Grv,Stucco,HdBoard,BrkFace,320.0815474085637,Gd,TA,CBlock,TA,Po,No,Unf,209.95783385378408,Unf,32.45890871884389,627.9810533237007,457.77895035553024,GasA,TA,Y,SBrkr,679.9193089025998,889.0129573469914,0.0,1848.244670400376,0,0,2,1,3,1,TA,7,Maj2,1,TA,Attchd,1977.0458651627225,Fin,2,541.8645902235863,TA,TA,P,222.12361064739582,6.5128417520781525,18.492371592394814,0.0,10.815518246970857,0.0,,MnWw,,0.0,6,2010,WD,Normal,222600.73122718904
20,RM,100.12228249207448,7913.6882970540155,Pave,,Reg,Lvl,AllPub,FR3,Gtl,NAmes,Norm,Norm,1Fam,2.5Fin,6,6,1963.828680526449,1949.2091470053383,Gable,CompShg,HdBoard,Plywood,BrkFace,186.7152352141396,TA,TA,CBlock,TA,TA,No,Rec,8.040599723213433,BLQ,349.7948693688997,1181.371910596445,1670.460527531682,GasA,TA,Y,FuseA,1262.7511119399107,336.90981666626806,5.53686655673389,1684.1286902559925,0,0,1,1,3,1,TA,6,Typ,0,,CarPort,1980.186964098877,RFn,2,599.7897665702536,TA,TA,Y,0.0,0.0,0.0,0.0,175.54534875885125,37.27987321451502,,,,0.0,2,2009,WD,Normal,162392.6930381544
60,RL,60.084070932151306,15719.954559604417,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1960.9918268654253,1991.4474067877845,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Ex,PConc,Gd,TA,No,GLQ,535.0537944020894,Unf,0.0,927.4599045508292,1267.6951455100577,GasA,Ex,Y,FuseA,1246.2377784344949,1349.8594717535943,0.0,2476.908901086542,0,0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1995.0859915945998,Unf,2,719.5713988609637,TA,TA,Y,214.10181088004754,16.98290791976533,0.0,19.684621681763975,26.01328097735021,4.708769303240977,,,,0.0,5,2007,WD,Normal,297152.3566263605
20,RH,57.47746992989112,7400.386554097423,Pave,,Reg,Lvl,NoSeWa,FR3,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,4,4,1958.2158340889437,1947.1038644037192,Hip,Metal,Wd Sdng,AsbShng,None,47.404096944526366,Fa,Fa,CBlock,TA,Fa,Mn,Unf,0.0,Unf,0.0,879.6425295284289,457.7753678093547,GasA,Gd,Y,SBrkr,977.698205852606,470.0229051297272,27.264987668510628,879.7110197566229,0,0,1,0,2,1,TA,4,Typ,0,,CarPort,1940.3832121144094,Unf,1,236.92977552681145,TA,TA,N,215.1537646123854,0.0,26.01749185681848,10.52124419147185,4.658611167726388,32.71130367537962,,,,38.38681349356573,9,2009,WD,Normal,47389.72137474248
90,RL,67.39256267796888,12479.446549242806,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1983.5235316593617,2001.2653762168152,Gable,CompShg,WdShing,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,,GLQ,708.3881120823548,Unf,54.46441463940942,192.20301616644812,859.0231351482502,GasA,TA,Y,SBrkr,839.9105913157944,0.0,12.943020336868207,459.25450441896584,0,1,1,0,2,1,TA,5,Typ,0,,Detchd,1984.3385354835254,Fin,1,415.5534171894938,TA,Fa,Y,236.06196495096933,0.0,2.467854810487811,15.328912412871537,0.0,22.165552478164674,,MnPrv,TenC,0.0,4,2009,WD,Normal,85264.51167262786
20,RL,61.6844118975245,4775.333159566334,Grvl,,Reg,Lvl,NoSeWa,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955.6596156999117,1992.888388619779,Hip,CompShg,MetalSd,MetalSd,None,0.0,Ex,Gd,PConc,TA,TA,No,BLQ,628.4457486817847,Unf,0.0,700.2117746544046,1410.7718219487328,GasA,Ex,Y,SBrkr,1402.9614287365457,0.0,2.8115575088386806,1209.5101768682953,1,0,1,0,3,1,TA,7,Typ,0,,Detchd,1983.2993178749307,Fin,2,454.5029400758722,TA,TA,N,36.34492459824773,0.0,0.0,0.0,0.0,0.8550593654117048,,MnPrv,,53.45614298360597,3,2009,ConLD,Normal,151036.66100901147
20,RL,,6247.9211998021765,Pave,,IR1,Lvl,AllPub,Corner,Sev,NridgHt,Norm,Norm,1Fam,1Story,5,7,1986.732812395062,2007.582109888766,Gable,CompShg,HdBoard,Plywood,None,0.0,Ex,Gd,CBlock,TA,Gd,No,ALQ,518.5958561672935,Unf,148.8221425036898,302.10827369408116,1113.7110400583438,GasA,Gd,Y,SBrkr,932.4167350994118,209.78358550075242,0.0,1005.4894803986905,1,0,1,0,3,1,Gd,6,Typ,0,,Detchd,1961.3842554920425,Unf,1,87.53893435520473,TA,TA,Y,0.0,112.66249716231913,0.0,1.7492917976665698,0.0,3.1069171924085643,,,,0.0,3,2007,WD,Normal,180731.98592635174
50,RM,70.03449441883218,8054.874417707598,Pave,Grvl,Reg,Low,AllPub,CulDSac,Gtl,IDOTRR,PosN,Norm,1Fam,1.5Fin,6,7,1911.4246376454523,1984.7072815184952,Gable,CompShg,MetalSd,MetalSd,None,28.152132978235684,Fa,TA,BrkTil,TA,TA,No,Unf,163.25135222266096,Unf,0.0,495.0674069307815,661.3882038586405,GasA,Ex,Y,SBrkr,449.73306908834513,706.0424286959882,32.69219336928238,1619.4502112293158,0,0,1,0,3,1,TA,7,Typ,0,,BuiltIn,1908.1342048336073,Unf,1,291.02622894781643,Gd,TA,Y,146.39555296017764,0.0,191.061085175727,0.0,0.0,0.0,,MnPrv,Gar2,0.0,6,2008,WD,Normal,173384.986807819
60,C (all),,27114.540160073706,Pave,,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,1960.544082050943,1992.1241612714518,Flat,CompShg,HdBoard,HdBoard,None,123.09559984535238,Gd,TA,PConc,Ex,TA,No,GLQ,351.74866257703616,Unf,162.02754742981094,4.2723693257540845,1032.7621700340085,GasA,Ex,Y,SBrkr,714.5735782675205,963.4856889993288,0.0,1869.5792876955911,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,1983.946793088978,Fin,2,642.651011538898,Po,TA,Y,163.22336929491757,106.32980035171548,0.0,9.11243299556521,0.0,0.0,,,Gar2,0.0,1,2009,WD,Normal,243251.0726166881
20,RH,80.42967563766241,9979.499040371935,Pave,,IR2,Low,AllPub,Inside,Mod,Mitchel,Norm,RRAe,1Fam,1Story,5,5,1991.2140293673062,1983.915782730824,Gable,CompShg,BrkFace,BrkFace,None,64.73925779672219,TA,Po,CBlock,TA,TA,No,ALQ,1036.064025038808,Unf,0.0,370.4115645461436,1297.4840818802274,GasA,Fa,Y,SBrkr,906.230579089952,0.0,0.0,1435.8676980674597,1,0,2,0,3,1,TA,5,Min2,1,,Attchd,1990.966982332353,RFn,2,745.7797580891946,TA,TA,P,150.47760695595971,10.520581002479975,1.806008326653995,0.0,18.369847110799515,0.0,Gd,,Gar2,0.0,5,2006,WD,Normal,124796.58435341969
20,RL,35.6231319034693,8562.0,Pave,,Reg,Lvl,AllPub,Inside,Mod,MeadowV,Norm,Norm,Twnhs,2.5Unf,5,6,1951.1471803061952,2020.0689791752259,Hip,CompShg,HdBoard,AsphShn,Stone,152.6857971363971,TA,TA,CBlock,TA,TA,Av,Rec,555.6873988434395,Unf,0.0,770.5839037860915,1296.7792874651159,GasA,Ex,Y,FuseA,1765.2601138323284,288.8885910108365,8.14342254550177,1730.5151346572338,0,0,1,0,4,1,TA,7,Min2,1,Gd,Basment,1929.5016019732575,Unf,1,424.76692844112335,TA,TA,Y,119.0466303881445,103.01106169435043,0.0,0.0,0.0,0.0,Fa,,,0.0,5,2010,WD,Normal,209218.63163696503
20,C (all),131.95264360495412,13745.88885353992,Pave,,IR1,Bnk,AllPub,FR3,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1935.951831132691,1998.512130375628,Gable,CompShg,MetalSd,MetalSd,None,4.6284035671636286,TA,Gd,Stone,TA,TA,Mn,Rec,152.0,BLQ,491.97006474281204,1084.8331460844215,1537.4887164371264,GasA,TA,Y,SBrkr,1803.4835111282885,1258.0152896296167,428.9695083002395,3039.9898577125628,0,0,3,0,3,1,Ex,12,Maj1,1,Gd,Detchd,,,0,16.332407051606644,,,Y,249.00354936241624,9.644817390727267,25.068193498441985,0.0,2.568386623525613,0.0,,GdPrv,,6.124212663458307,3,2007,ConLw,Normal,185151.60292028188
190,RM,43.27646354239087,706.0212656225635,Pave,,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1930.403373941196,2020.8356447011472,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,,0.0,Unf,0.0,646.9487165054098,1055.3635447358727,Floor,Gd,Y,SBrkr,859.209548288728,812.6163064880094,13.599898250539173,1625.0684554570344,0,0,2,0,2,3,TA,8,Typ,0,,,,,0,0.0,,,N,0.0,20.470109773659196,166.0691752346809,0.0,5.876915448857483,0.0,Gd,,,53.70064798974165,6,2009,New,Partial,122225.72222649312
